KMHOK,ATLASBLOK,KM,grid_id,centroid,NDVI_2020,NDVI_2021,NDVI_2022,NDVI_2023,NDVI_2024,NDVI_2025,NDVI_2026,centroid_x,centroid_y,label
163713,1637,13,88,POINT (6.240562909475964 52.8396461974919),0.600254237651825,0.5985867381095886,0.49550071358680725,0.5469728708267212,0.5613463521003723,0.4556889533996582,0.46323198080062866,212500.0001683992,539500.0004895533,212 - 539
163723,1637,23,89,POINT (6.240387564062669 52.83066043554921),0.8600858449935913,0.854823887348175,0.8207730650901794,0.8454087376594543,0.8103666305541992,0.8446522951126099,0.8835248947143555,212500.0001684172,538500.0004890065,212 - 538
163714,1637,14,90,POINT (6.2554022705441445 52.83953907187645),0.768813967704773,0.830793023109436,0.7285371422767639,0.8797814249992371,0.7320020794868469,0.8106275796890259,0.8350423574447632,213500.00016928278,539500.0004895335,213 - 539
162753,1627,53,91,POINT (6.240738337597252 52.848631937004996),0.6071069240570068,0.7144804000854492,0.6199128031730652,0.7006719708442688,0.7681528925895691,0.5959169268608093,0.576660692691803,212500.0001683796,540500.0004900962,212 - 540
162743,1627,43,92,POINT (6.240913848484141 52.85761765397933),0.48616600036621094,0.5411447882652283,0.49245089292526245,0.5760505795478821,0.6146718263626099,0.5712584257125854,0.46641167998313904,212500.00016836214,541500.000490637,212 - 541
162754,1627,54,93,POINT (6.255580747862354 52.84852478314061),0.46037620306015015,0.6047796607017517,0.4827890694141388,0.7931034564971924,0.4544534385204315,0.4547492265701294,0.32416248321533203,213500.0001692658,540500.0004900775,213 - 540
162744,1627,44,94,POINT (6.255759309384214 52.85751047185439),0.8565853834152222,0.805961012840271,0.7790252566337585,0.8298685550689697,0.7373737096786499,0.8409189581871033,0.8977239727973938,213500.00016924448,541500.0004906199,213 - 541
163715,1637,15,95,POINT (6.270241547467207 52.83943010004923),0.802955687046051,0.8324439525604248,0.8092964887619019,0.8181818127632141,0.8085277676582336,0.8160973191261292,0.8465484380722046,214500.00017016812,539500.0004895136,214 - 539
163725,1637,25,96,POINT (6.270060106592889 52.83044439506773),0.5697841644287109,0.5868011116981506,0.552310585975647,0.618262529373169,0.6420079469680786,0.543448269367218,0.4539491534233093,214500.00017018715,538500.00048897,214 - 538
163821,1638,21,97,POINT (6.284896250291994 52.83033360626089),0.5259156823158264,0.3771916329860687,0.42296072840690613,0.4516128897666931,0.6638078689575195,0.34122562408447266,0.8737668395042419,215500.0001710723,538500.0004889512,215 - 538
162755,1627,55,98,POINT (6.270423073923712 52.848415782577746),0.8426966071128845,0.8129151463508606,0.8114050626754761,0.8199999928474426,0.8454310297966003,0.8706467747688293,0.9017435908317566,214500.0001701483,540500.0004900582,214 - 540
162851,1628,51,99,POINT (6.285265314343337 52.84830493533819),0.8054726123809814,0.856363832950592,0.7542768120765686,0.831569254398346,0.8088162541389465,0.7933988571166992,0.8504326343536377,215500.00017103305,540500.0004900382,215 - 540
162841,1628,41,100,POINT (6.285449976958379 52.85729056607011),0.5553880929946899,0.5664539933204651,0.5703391432762146,0.6110920906066895,0.8069674372673035,0.7849124670028687,0.8489744663238525,215500.00017101289,541500.0004905825,215 - 541
161754,1617,54,101,POINT (6.256474398681866 52.893452999021804),0.5074555277824402,0.6295295357704163,0.49443289637565613,0.6283018589019775,0.697926938533783,0.45036765933036804,0.4322352409362793,213500.0001691693,545500.0004927829,213 - 545
162723,1627,23,102,POINT (6.241265118785114 52.875589019874965),0.7245538830757141,0.7972416877746582,0.7173964381217957,0.6373794078826904,0.5930758714675903,0.7173717617988586,0.738727331161499,212500.00016832384,543500.0004917228,212 - 543
162733,1627,33,103,POINT (6.241089442194198 52.86660334830572),0.814236581325531,0.8221062421798706,0.7833217978477478,0.7979225516319275,0.837442934513092,0.8495450019836426,0.8785424828529358,212500.0001683427,542500.0004911813,212 - 542
162734,1627,34,104,POINT (6.255937955168415 52.866496137908584),0.8807339668273926,0.8146117329597473,0.7926949858665466,0.859665036201477,0.8411264419555664,0.8454059362411499,0.8782755732536316,213500.00016922617,542500.0004911624,213 - 542
162724,1627,24,105,POINT (6.2561166852736 52.87548178119402),0.7011669278144836,0.7045336365699768,0.704774022102356,0.8289928436279297,0.7471027374267578,0.585078239440918,0.8523422479629517,213500.00016920746,543500.0004917035,213 - 543
162713,1627,13,106,POINT (6.241440878314625 52.88457466857789),0.4193548262119293,0.6100178956985474,0.42048847675323486,0.6895161271095276,0.7639877796173096,0.32211539149284363,0.32686084508895874,212500.0001683052,544500.0004922615,212 - 544
161753,1617,53,107,POINT (6.241616720840485 52.893560294305296),0.4241338074207306,0.607130229473114,0.5604602694511414,0.5646731853485107,0.6538170576095581,0.42193174362182617,0.3882039189338684,212500.0001682862,545500.0004928001,212 - 545
162714,1627,14,108,POINT (6.256295499758488 52.88446740160149),0.8101564049720764,0.7506252527236938,0.7503455877304077,0.8146852850914001,0.7484092116355896,0.7171019911766052,0.7917463183403015,213500.00016918837,544500.0004922432,213 - 544
